customer_id,R,F,M,RFM_score,segment,recency_days,frequency_180d,monetary_180d,return_rate,avg_discount_pct,ticket_count,neg_pct,sessions_30d,last_visit_days_ago,loyalty_tier,last_campaign_received,manual_priority_bucket,churn_next_60d
CUST01894,1,1,1,3,Dormant,195,0.0,0.0,0.0,0.27749999999999997,0.0,0.0,2,23,Silver,none,high,1
CUST01895,1,1,1,3,Dormant,329,0.0,0.0,0.0,0.33,0.0,0.0,7,60,Silver,welcome_offer,high,1
CUST01896,3,1,1,5,Dormant,70,1.0,177.86,0.0,0.53,0.0,0.0,10,23,None,free_shipping,medium,0
CUST01897,4,2,4,10,Loyal,28,2.0,1482.8200000000002,0.0,0.20166666666666666,1.0,1.0,7,0,None,bundle_discount,low,0
CUST01898,1,1,1,3,Dormant,218,0.0,0.0,0.0,0.23,0.0,0.0,1,50,None,new_launch,high,1
CUST01899,3,2,4,9,Dormant,53,2.0,1576.16,0.0,0.435,1.0,1.0,2,7,None,none,medium,1
CUST01900,3,2,5,10,Loyal,75,3.0,1920.7400000000002,0.0,0.23857142857142857,1.0,1.0,9,0,None,new_launch,medium,0
CUST01901,1,1,3,5,Dormant,163,1.0,736.42,0.0,0.19000000000000003,0.0,0.0,6,32,Silver,new_launch,high,1
CUST01902,3,2,2,7,Dormant,53,2.0,549.9300000000001,0.0,0.48,0.0,0.0,1,19,Silver,welcome_offer,medium,0
CUST01903,5,2,4,11,Loyal,20,2.0,1434.04,0.25,0.28,4.0,1.0,8,0,None,welcome_offer,low,0
CUST01904,4,2,5,11,Loyal,39,3.0,2969.4300000000003,0.3333333333333333,0.2733333333333334,3.0,0.6666666666666666,4,3,Silver,welcome_offer,medium,0
CUST01905,5,2,5,12,Loyal,2,3.0,2083.6400000000003,0.0,0.15333333333333335,1.0,1.0,6,1,Gold,new_launch,medium,0
CUST01906,3,1,2,6,Dormant,81,1.0,555.37,0.0,0.5,0.0,0.0,3,28,None,none,high,0
CUST01907,4,2,4,10,Loyal,32,2.0,1249.44,0.0,0.21200000000000002,0.0,0.0,3,24,Silver,welcome_offer,low,0
CUST01908,1,1,1,3,Dormant,216,0.0,0.0,0.0,0.4366666666666667,0.0,0.0,1,49,None,welcome_offer,high,1
CUST01909,4,1,3,8,Dormant,37,1.0,825.7,0.0,0.07,0.0,0.0,13,5,Silver,new_launch,medium,0
CUST01910,2,1,2,5,Dormant,130,1.0,554.5,0.0,0.21400000000000002,0.0,0.0,1,40,Silver,welcome_offer,high,1
CUST01911,4,2,5,11,Loyal,40,3.0,2463.55,0.0,0.18375,2.0,1.0,4,9,Gold,new_launch,medium,0
CUST01912,4,2,3,9,Dormant,43,2.0,1106.5,0.0,0.3075,1.0,1.0,13,10,None,welcome_offer,medium,0
CUST01913,3,1,2,6,Dormant,78,1.0,422.52,0.0,0.44,0.0,0.0,2,6,None,welcome_offer,high,1
CUST01914,3,2,5,10,Loyal,83,2.0,2531.95,0.16666666666666666,0.25333333333333335,2.0,0.0,7,15,Platinum,welcome_offer,high,0
CUST01915,1,1,1,3,Dormant,273,0.0,0.0,0.0,0.315,0.0,0.0,1,57,None,welcome_offer,high,1
CUST01916,5,2,3,10,Loyal,10,2.0,934.02,0.0,0.29000000000000004,0.0,0.0,3,0,Silver,new_launch,low,0
CUST01917,1,1,1,3,Dormant,196,0.0,0.0,0.0,0.27,0.0,0.0,2,37,Silver,free_shipping,high,1
CUST01918,1,1,4,6,Dormant,170,1.0,1508.27,0.0,0.1575,0.0,0.0,1,39,None,none,high,1
CUST01919,4,1,1,6,Dormant,40,1.0,328.12,0.0,0.55,0.0,0.0,10,6,None,new_launch,medium,0
CUST01920,1,1,1,3,Dormant,215,0.0,0.0,0.25,0.275,1.0,1.0,1,48,Silver,bundle_discount,high,1
CUST01921,3,1,3,7,Dormant,75,1.0,1096.7,0.0,0.15000000000000002,1.0,1.0,9,20,None,bundle_discount,medium,1
CUST01922,4,1,4,9,Dormant,30,1.0,1747.45,0.0,0.09333333333333332,0.0,0.0,10,9,Silver,welcome_offer,low,0
CUST01923,2,1,2,5,Dormant,146,1.0,493.47,0.0,0.37666666666666665,0.0,0.0,9,35,Gold,bundle_discount,high,1
CUST01924,3,1,1,5,Dormant,61,1.0,371.86,0.0,0.25,0.0,0.0,13,6,Platinum,bundle_discount,medium,0
CUST01925,5,1,2,8,Dormant,12,1.0,448.97,0.0,0.34,0.0,0.0,12,0,None,new_launch,low,0
CUST01926,2,1,2,5,Dormant,130,1.0,449.37,0.0,0.32,0.0,0.0,5,18,Silver,free_shipping,high,1
CUST01927,1,1,4,6,Dormant,163,1.0,1254.25,0.0,0.3,0.0,0.0,1,25,Platinum,none,high,1
CUST01928,5,1,2,8,Dormant,6,1.0,462.37,0.3333333333333333,0.22999999999999998,1.0,1.0,14,11,Gold,none,low,0
CUST01929,1,1,2,4,Dormant,163,1.0,412.99,0.0,0.255,0.0,0.0,5,29,Gold,welcome_offer,high,1
CUST01930,5,2,3,10,Loyal,19,2.0,1131.9099999999999,0.0,0.21,0.0,0.0,2,12,None,free_shipping,low,0
CUST01931,5,2,3,10,Loyal,10,2.0,975.78,0.0,0.32,0.0,0.0,11,6,None,free_shipping,low,0
CUST01932,5,1,4,10,Loyal,12,1.0,1359.13,0.0,0.33,0.0,0.0,11,2,Platinum,welcome_offer,low,0
CUST01933,4,1,2,7,Dormant,39,1.0,457.58,0.0,0.20166666666666666,0.0,0.0,6,0,None,free_shipping,medium,1
CUST01934,4,1,2,7,Dormant,33,1.0,585.58,0.0,0.28,0.0,0.0,8,0,None,free_shipping,low,0
CUST01935,3,1,1,5,Dormant,52,1.0,308.98,0.0,0.33,0.0,0.0,8,5,None,free_shipping,medium,1
CUST01936,4,1,1,6,Dormant,34,1.0,300.34,0.0,0.3,0.0,0.0,8,0,Silver,welcome_offer,low,0
CUST01937,2,1,2,5,Dormant,120,1.0,383.33,0.0,0.19,0.0,0.0,3,27,None,bundle_discount,high,1
CUST01938,4,2,4,10,Loyal,45,3.0,1299.72,0.5,0.2175,2.0,1.0,4,0,None,free_shipping,medium,0
CUST01939,4,3,5,12,Loyal,34,4.0,3249.84,0.0,0.1975,1.0,1.0,13,15,None,none,low,0
CUST01940,5,2,4,11,Loyal,8,2.0,1355.74,0.0,0.27,1.0,0.0,12,14,None,new_launch,low,0
CUST01941,3,3,5,11,Loyal,47,4.0,2815.2000000000003,0.1111111111111111,0.28777777777777774,2.0,1.0,11,14,None,free_shipping,medium,0
CUST01942,1,1,1,3,Dormant,249,0.0,0.0,0.0,0.2,0.0,0.0,4,41,None,welcome_offer,high,1
CUST01943,3,2,5,10,Loyal,52,3.0,3506.41,0.25,0.23500000000000001,1.0,1.0,10,23,Gold,bundle_discount,medium,0
CUST01944,5,1,2,8,Dormant,13,1.0,451.76,0.0,0.20714285714285716,2.0,1.0,6,4,None,new_launch,low,0
CUST01945,2,1,2,5,Dormant,118,1.0,554.68,0.0,0.29,0.0,0.0,0,24,None,free_shipping,high,1
CUST01946,2,1,2,5,Dormant,118,1.0,590.95,0.0,0.33666666666666667,2.0,1.0,4,10,None,none,high,0
CUST01947,2,2,3,7,At-Risk,123,2.0,806.74,0.0,0.27714285714285714,0.0,0.0,6,20,Silver,free_shipping,high,1
CUST01948,1,1,3,5,Dormant,170,1.0,802.25,0.0,0.375,1.0,1.0,3,47,None,welcome_offer,high,1
CUST01949,2,1,3,6,Dormant,136,1.0,1097.78,0.0,0.21125,1.0,0.0,9,31,Silver,bundle_discount,high,1
CUST01950,2,1,2,5,Dormant,136,1.0,670.55,0.0,0.33,0.0,0.0,2,32,None,free_shipping,high,1
CUST01951,2,1,2,5,Dormant,125,1.0,599.47,0.0,0.28500000000000003,1.0,1.0,2,46,Silver,bundle_discount,high,1
CUST01952,1,1,1,3,Dormant,313,0.0,0.0,0.0,0.305,0.0,0.0,3,59,None,welcome_offer,high,1
CUST01953,1,1,3,5,Dormant,176,1.0,886.28,0.0,0.34,0.0,0.0,0,38,None,welcome_offer,high,1
CUST01954,3,2,4,9,Dormant,50,2.0,1200.01,0.2,0.31100000000000005,3.0,1.0,2,12,None,none,medium,0
CUST01955,4,3,4,11,Loyal,25,4.0,1750.78,0.0,0.4014285714285714,2.0,1.0,11,2,Gold,new_launch,medium,0
CUST01956,3,1,1,5,Dormant,78,1.0,301.98,0.0,0.28,0.0,0.0,5,2,None,free_shipping,high,1
CUST01957,1,1,1,3,Dormant,210,0.0,0.0,0.0,0.2833333333333333,1.0,0.0,3,50,Gold,free_shipping,high,1
CUST01958,2,1,2,5,Dormant,113,1.0,436.01,0.14285714285714285,0.36428571428571427,4.0,0.75,5,20,Silver,free_shipping,high,1
CUST01959,5,1,2,8,Dormant,9,1.0,676.52,0.0,0.24,0.0,0.0,4,2,None,new_launch,low,0
CUST01960,4,1,3,8,Dormant,25,1.0,1173.93,0.0,0.13,0.0,0.0,4,3,None,free_shipping,low,0
CUST01961,3,1,4,8,Dormant,79,1.0,1265.7,0.0,0.275,2.0,1.0,1,16,None,none,high,1
CUST01962,2,2,4,8,At-Risk,142,2.0,1458.09,0.125,0.205,2.0,1.0,2,23,None,new_launch,high,1
CUST01963,2,1,3,6,Dormant,113,1.0,827.54,0.0,0.23,0.0,0.0,6,30,None,welcome_offer,high,1
CUST01964,5,1,3,9,Dormant,15,1.0,848.15,0.0,0.43,0.0,0.0,4,0,Silver,none,low,0
CUST01965,1,1,1,3,Dormant,196,0.0,0.0,0.0,0.4,1.0,1.0,3,39,None,free_shipping,high,1
CUST01966,3,1,3,7,Dormant,49,1.0,990.76,0.16666666666666666,0.20333333333333334,1.0,1.0,9,16,None,none,medium,1
CUST01967,4,2,3,9,Dormant,28,2.0,874.98,0.0,0.28,2.0,1.0,12,2,None,new_launch,medium,1
CUST01968,3,1,4,8,Dormant,59,1.0,1323.58,1.0,0.19,1.0,1.0,2,3,Platinum,bundle_discount,medium,1
CUST01969,3,2,4,9,Dormant,80,2.0,1641.0,0.0,0.27,1.0,0.0,3,23,None,welcome_offer,high,0
CUST01970,3,2,4,9,Dormant,84,2.0,1351.58,0.0,0.18333333333333335,0.0,0.0,14,17,Gold,welcome_offer,high,0
CUST01971,5,2,5,12,Loyal,10,2.0,2559.3999999999996,0.5,0.28500000000000003,1.0,1.0,12,6,None,bundle_discount,medium,0
CUST01972,5,4,5,14,Champions,4,5.0,2355.5,0.1111111111111111,0.2744444444444445,2.0,0.5,15,0,None,none,low,0
CUST01973,2,1,4,7,Dormant,89,1.0,1195.4,0.0,0.21666666666666667,0.0,0.0,18,23,None,new_launch,high,0
CUST01974,3,1,2,6,Dormant,54,1.0,535.27,0.0,0.238,2.0,0.5,9,2,Silver,free_shipping,medium,0
CUST01975,3,1,3,7,Dormant,57,1.0,970.02,0.0,0.282,1.0,0.0,9,6,None,new_launch,medium,0
CUST01976,2,3,5,10,At-Risk,100,4.0,3483.16,0.2,0.124,3.0,1.0,15,25,None,none,high,0
CUST01977,3,2,4,9,Dormant,68,2.0,1844.12,0.0,0.28,1.0,1.0,8,8,None,none,medium,0
CUST01978,1,1,2,4,Dormant,156,1.0,549.68,0.14285714285714285,0.3842857142857143,2.0,1.0,2,27,Platinum,welcome_offer,high,1
CUST01979,3,1,2,6,Dormant,61,1.0,669.46,0.0,0.29,0.0,0.0,13,7,Silver,new_launch,medium,0
CUST01980,5,2,4,11,Loyal,1,2.0,1535.81,0.125,0.20375000000000001,1.0,1.0,10,3,None,bundle_discount,low,0
CUST01981,3,1,4,8,Dormant,84,1.0,1480.4,0.0,0.235,1.0,1.0,13,12,None,none,high,0
CUST01982,4,2,4,10,Loyal,36,2.0,1678.1,0.0,0.19714285714285715,2.0,0.5,5,11,Silver,new_launch,medium,0
CUST01983,3,1,1,5,Dormant,67,1.0,247.47,0.0,0.26666666666666666,0.0,0.0,13,13,None,bundle_discount,medium,0
CUST01984,4,4,5,13,Champions,21,6.0,3972.7,0.0,0.375,2.0,0.5,8,9,None,free_shipping,medium,0
CUST01985,3,1,5,9,Dormant,75,1.0,1983.49,0.0,0.07,0.0,0.0,12,12,None,new_launch,medium,0
CUST01986,5,2,5,12,Loyal,5,3.0,2851.9700000000003,0.4,0.302,3.0,1.0,17,1,Gold,none,low,0
CUST01987,2,1,1,4,Dormant,127,1.0,299.78,0.0,0.47,0.0,0.0,4,27,None,none,high,1
CUST01988,3,1,3,7,Dormant,52,1.0,824.71,0.0,0.24,0.0,0.0,2,3,None,bundle_discount,medium,0
CUST01989,3,1,2,6,Dormant,70,1.0,402.97,0.0,0.4000000000000001,0.0,0.0,0,10,Silver,new_launch,high,1
CUST01990,3,3,5,11,Loyal,59,4.0,3877.7699999999995,0.0,0.22499999999999998,0.0,0.0,11,7,Silver,bundle_discount,medium,1
CUST01991,3,2,4,9,Dormant,65,2.0,1375.81,0.14285714285714285,0.1457142857142857,2.0,0.5,8,13,Silver,none,medium,1
CUST01992,3,1,4,8,Dormant,50,1.0,1412.07,0.0,0.38,0.0,0.0,7,16,None,new_launch,medium,0
CUST01993,4,3,5,12,Loyal,23,4.0,2199.04,0.0,0.335,2.0,1.0,0,7,None,bundle_discount,medium,0
CUST01994,3,1,3,7,Dormant,83,1.0,716.99,0.0,0.30833333333333335,0.0,0.0,0,11,None,none,high,0
CUST01995,2,1,2,5,Dormant,144,1.0,680.4,0.0,0.292,1.0,1.0,2,24,None,none,high,1
CUST01996,1,1,1,3,Dormant,206,0.0,0.0,0.0,0.11499999999999999,0.0,0.0,2,51,Gold,free_shipping,high,0
CUST01997,4,1,3,8,Dormant,23,1.0,914.23,0.0,0.28,0.0,0.0,9,4,Silver,none,low,0
CUST01998,5,2,5,12,Loyal,6,3.0,2894.07,0.14285714285714285,0.09714285714285716,2.0,1.0,13,0,Gold,bundle_discount,medium,0
CUST01999,3,2,3,8,Dormant,70,2.0,762.25,0.0,0.33999999999999997,0.0,0.0,4,14,Gold,free_shipping,medium,1
CUST02000,2,1,2,5,Dormant,96,1.0,659.61,0.0,0.22000000000000003,2.0,0.5,11,18,Gold,bundle_discount,high,1
CUST02001,5,1,2,8,Dormant,5,1.0,519.52,0.0,0.23,0.0,0.0,12,2,Silver,none,low,0
CUST02002,4,2,5,11,Loyal,27,2.0,1975.52,0.0,0.245,1.0,0.0,7,0,None,welcome_offer,low,0
CUST02003,1,1,1,3,Dormant,169,1.0,225.92,0.0,0.405,0.0,0.0,3,30,None,new_launch,high,1
CUST02004,5,1,3,9,Dormant,1,1.0,1164.15,0.0,0.14,0.0,0.0,6,6,None,welcome_offer,low,0
CUST02005,5,2,2,9,Dormant,7,2.0,660.44,0.0,0.194,1.0,1.0,6,0,None,new_launch,low,0
CUST02006,2,1,4,7,Dormant,99,1.0,1872.67,0.0,0.23,0.0,0.0,2,12,None,welcome_offer,high,0
CUST02007,1,2,4,7,At-Risk,152,2.0,1436.8899999999999,0.0,0.18666666666666668,1.0,0.0,5,33,Platinum,new_launch,high,1
CUST02008,1,1,1,3,Dormant,228,0.0,0.0,0.25,0.2575,2.0,0.5,3,39,None,none,high,1
CUST02009,4,2,5,11,Loyal,31,2.0,2246.02,0.25,0.35,1.0,1.0,1,0,Gold,new_launch,medium,0
CUST02010,2,2,5,9,At-Risk,97,2.0,3814.95,0.0,0.185,0.0,0.0,6,24,None,welcome_offer,high,0
CUST02011,2,1,3,6,Dormant,130,1.0,1055.41,0.0,0.265,0.0,0.0,2,27,None,new_launch,high,1
CUST02012,5,1,2,8,Dormant,4,1.0,397.31,0.0,0.37,1.0,1.0,7,2,Silver,bundle_discount,medium,0
CUST02013,5,1,2,8,Dormant,19,1.0,496.68,0.0,0.23,0.0,0.0,7,18,Silver,welcome_offer,low,0
CUST02014,4,1,2,7,Dormant,39,1.0,585.15,0.0,0.33,0.0,0.0,0,4,None,new_launch,high,0
CUST02015,1,1,1,3,Dormant,212,0.0,0.0,0.0,0.1275,0.0,0.0,4,47,None,none,high,1
CUST02016,5,1,1,7,Dormant,15,1.0,359.18,0.0,0.07,0.0,0.0,17,4,None,new_launch,low,0
CUST02017,3,1,1,5,Dormant,77,1.0,260.56,0.0,0.31,0.0,0.0,12,20,Gold,bundle_discount,high,1
CUST02018,4,1,3,8,Dormant,46,1.0,873.21,0.0,0.36,1.0,1.0,17,13,None,bundle_discount,medium,1
CUST02019,3,2,5,10,Loyal,55,3.0,1976.35,0.14285714285714285,0.2885714285714286,2.0,1.0,7,14,None,new_launch,medium,0
CUST02020,4,1,3,8,Dormant,30,1.0,1155.61,0.0,0.25,0.0,0.0,8,8,None,none,low,1
CUST02021,5,3,5,13,Loyal,9,4.0,3437.71,0.25,0.2925,1.0,1.0,12,0,Gold,bundle_discount,medium,0
CUST02022,4,1,1,6,Dormant,44,1.0,329.75,0.0,0.44,1.0,1.0,1,4,None,bundle_discount,high,0
CUST02023,4,1,3,8,Dormant,44,1.0,888.97,0.0,0.3,0.0,0.0,7,10,None,none,medium,1
CUST02024,5,4,5,14,Champions,1,5.0,2985.73,0.0,0.225,0.0,0.0,17,6,Silver,welcome_offer,low,0
CUST02025,4,2,5,11,Loyal,44,3.0,2973.5,0.0,0.20600000000000002,0.0,0.0,3,1,None,bundle_discount,medium,0
CUST02026,4,2,5,11,Loyal,34,3.0,3035.7400000000002,0.0,0.292,0.0,0.0,2,3,None,welcome_offer,low,0
CUST02027,5,2,5,12,Loyal,12,2.0,2518.34,0.0,0.2866666666666667,0.0,0.0,7,0,None,bundle_discount,low,0
CUST02028,2,1,3,6,Dormant,127,1.0,701.75,0.0,0.20500000000000002,0.0,0.0,3,25,Gold,none,high,1
CUST02029,3,2,3,8,Dormant,80,2.0,1154.39,0.0,0.31,1.0,0.0,0,9,Silver,bundle_discount,high,0
CUST02030,5,2,4,11,Loyal,7,3.0,1750.15,0.0,0.33399999999999996,0.0,0.0,18,0,Gold,new_launch,low,0
CUST02031,1,2,3,6,At-Risk,167,2.0,734.56,0.0,0.39,0.0,0.0,2,35,None,new_launch,high,1
CUST02032,1,1,1,3,Dormant,342,0.0,0.0,0.0,0.21000000000000002,0.0,0.0,2,60,None,welcome_offer,high,1
CUST02033,2,1,2,5,Dormant,112,1.0,450.77,0.0,0.1675,0.0,0.0,9,25,Gold,none,high,0
CUST02034,5,1,2,8,Dormant,13,1.0,568.26,0.0,0.3,0.0,0.0,9,4,None,welcome_offer,low,0
CUST02035,2,2,5,9,At-Risk,93,3.0,2201.39,0.0,0.22,1.0,1.0,0,23,Gold,welcome_offer,high,1
CUST02036,4,2,4,10,Loyal,38,2.0,1639.42,0.0,0.25875000000000004,0.0,0.0,6,5,None,welcome_offer,medium,0
CUST02037,5,1,2,8,Dormant,1,1.0,405.47,1.0,0.255,2.0,1.0,3,2,Gold,none,medium,1
CUST02038,1,1,1,3,Dormant,262,0.0,0.0,0.0,0.3933333333333333,1.0,1.0,3,57,Platinum,new_launch,high,1
CUST02039,1,2,3,6,At-Risk,160,2.0,1167.28,0.0,0.32,1.0,1.0,0,18,None,welcome_offer,high,1
CUST02040,5,1,2,8,Dormant,1,1.0,686.12,0.0,0.28,0.0,0.0,14,11,None,bundle_discount,low,0
CUST02041,5,2,5,12,Loyal,15,2.0,3415.75,0.2,0.182,2.0,1.0,7,14,Silver,none,medium,0
CUST02042,3,3,5,11,Loyal,68,4.0,2102.49,0.0,0.35,1.0,1.0,6,0,None,welcome_offer,medium,0
CUST02043,5,1,2,8,Dormant,10,1.0,429.28,0.0,0.42,0.0,0.0,6,8,None,new_launch,low,0
CUST02044,5,2,5,12,Loyal,0,2.0,2285.2200000000003,0.0,0.21428571428571427,1.0,1.0,14,0,None,none,low,0
CUST02045,2,1,2,5,Dormant,92,1.0,626.4,0.0,0.48,0.0,0.0,5,31,None,welcome_offer,high,1
CUST02046,1,1,1,3,Dormant,282,0.0,0.0,0.0,0.155,2.0,0.5,6,52,Platinum,free_shipping,high,1
CUST02047,3,4,5,12,Loyal,61,5.0,4826.18,0.0,0.21428571428571427,0.0,0.0,1,16,None,bundle_discount,medium,0
CUST02048,1,1,1,3,Dormant,187,0.0,0.0,0.0,0.47,0.0,0.0,0,26,Silver,free_shipping,high,1
CUST02049,3,2,5,10,Loyal,81,3.0,2043.23,0.0,0.215,1.0,1.0,6,21,Silver,none,high,0
CUST02050,5,2,3,10,Loyal,15,2.0,985.3000000000001,0.0,0.425,1.0,0.0,4,0,None,bundle_discount,medium,0
CUST02051,3,2,5,10,Loyal,85,2.0,2426.54,0.0,0.27666666666666667,1.0,1.0,0,23,Gold,bundle_discount,high,1
CUST02052,3,2,5,10,Loyal,55,2.0,2935.75,0.0,0.13,0.0,0.0,2,12,Silver,new_launch,medium,0
CUST02053,3,2,3,8,Dormant,61,2.0,1075.67,0.0,0.375,0.0,0.0,0,0,None,bundle_discount,medium,0
CUST02054,4,1,3,8,Dormant,29,1.0,818.75,0.14285714285714285,0.32857142857142857,1.0,1.0,9,5,None,none,low,0
CUST02055,3,3,5,11,Loyal,73,4.0,2614.46,0.0,0.24833333333333332,0.0,0.0,1,13,None,bundle_discount,medium,0
CUST02056,1,1,1,3,Dormant,195,0.0,0.0,0.0,0.12,0.0,0.0,2,35,Gold,welcome_offer,high,1
CUST02057,5,1,4,10,Loyal,3,1.0,1572.37,0.0,0.365,0.0,0.0,10,0,None,none,low,0
CUST02058,5,1,3,9,Dormant,12,1.0,1013.35,0.0,0.31,0.0,0.0,0,0,None,bundle_discount,high,0
CUST02059,3,2,5,10,Loyal,53,3.0,2449.99,0.0,0.3133333333333333,1.0,1.0,2,7,None,none,medium,0
CUST02060,4,2,4,10,Loyal,23,2.0,1331.01,0.5,0.235,2.0,0.5,4,6,None,free_shipping,medium,1
CUST02061,2,3,5,10,At-Risk,102,4.0,2511.9300000000003,0.0,0.194,2.0,0.5,7,13,Platinum,none,high,0
CUST02062,1,1,3,5,Dormant,161,1.0,1113.22,0.0,0.255,0.0,0.0,0,22,Silver,free_shipping,high,1
CUST02063,4,3,5,12,Loyal,38,4.0,1973.4899999999998,0.25,0.28,1.0,1.0,7,19,None,none,medium,0
CUST02064,3,2,5,10,Loyal,69,3.0,2866.45,0.3333333333333333,0.3066666666666667,1.0,1.0,2,0,None,bundle_discount,medium,1
CUST02065,1,1,2,4,Dormant,172,1.0,556.57,0.2,0.35600000000000004,1.0,1.0,1,37,None,none,high,1
CUST02066,3,1,2,6,Dormant,48,1.0,656.93,0.0,0.39,1.0,1.0,9,5,None,bundle_discount,medium,0
CUST02067,3,2,5,10,Loyal,55,3.0,5011.96,0.0,0.2857142857142857,3.0,1.0,5,9,Gold,welcome_offer,medium,0
CUST02068,5,2,4,11,Loyal,7,2.0,1629.56,0.0,0.28,0.0,0.0,11,0,Gold,welcome_offer,low,0
CUST02069,1,1,1,3,Dormant,315,0.0,0.0,0.0,0.24,0.0,0.0,2,57,None,free_shipping,high,1
CUST02070,3,1,2,6,Dormant,80,1.0,557.51,0.0,0.32,1.0,1.0,11,32,None,none,high,1
CUST02071,5,1,3,9,Dormant,17,1.0,887.16,0.0,0.5,0.0,0.0,12,0,Gold,welcome_offer,low,0
CUST02072,4,5,5,14,Champions,35,7.0,4340.19,0.0,0.39272727272727276,1.0,1.0,4,1,None,none,low,1
CUST02073,4,1,2,7,Dormant,34,1.0,462.53,0.0,0.24,0.0,0.0,0,3,None,welcome_offer,high,1
CUST02074,4,1,3,8,Dormant,36,1.0,1003.93,0.0,0.46,0.0,0.0,7,0,Silver,bundle_discount,medium,0
CUST02075,1,1,1,3,Dormant,271,0.0,0.0,0.2,0.298,1.0,1.0,0,59,None,bundle_discount,high,1
CUST02076,1,1,1,3,Dormant,213,0.0,0.0,0.0,0.255,0.0,0.0,1,35,None,bundle_discount,high,1
CUST02077,3,2,3,8,Dormant,78,2.0,869.81,0.0,0.346,0.0,0.0,3,27,Silver,free_shipping,high,1
CUST02078,4,3,4,11,Loyal,29,4.0,1815.21,0.0,0.27375,3.0,0.6666666666666666,3,12,Gold,none,low,0
CUST02079,5,3,4,12,Loyal,19,4.0,1749.94,0.2857142857142857,0.33571428571428574,3.0,0.6666666666666666,1,6,None,welcome_offer,medium,0
CUST02080,1,1,2,4,Dormant,178,1.0,498.21,0.3333333333333333,0.25333333333333335,1.0,1.0,1,37,None,bundle_discount,high,1
CUST02081,1,2,4,7,At-Risk,166,2.0,1498.69,0.0,0.3622222222222222,2.0,0.5,3,45,Gold,bundle_discount,high,1
CUST02082,2,1,3,6,Dormant,124,1.0,701.0,0.0,0.275,0.0,0.0,1,39,None,free_shipping,high,1
CUST02083,4,2,4,10,Loyal,28,2.0,1606.4,0.0,0.315,0.0,0.0,4,19,None,new_launch,low,0
CUST02084,1,1,2,4,Dormant,165,1.0,481.85,0.0,0.32,0.0,0.0,2,41,None,welcome_offer,high,1
CUST02085,5,1,2,8,Dormant,3,1.0,682.7,0.0,0.28,0.0,0.0,1,0,None,new_launch,high,1
CUST02086,4,2,4,10,Loyal,40,2.0,1886.35,0.0,0.275,0.0,0.0,8,1,Silver,bundle_discount,medium,0
CUST02087,5,1,2,8,Dormant,14,1.0,479.82,0.0,0.37,0.0,0.0,3,0,Silver,new_launch,low,0
CUST02088,4,2,4,10,Loyal,41,2.0,1254.96,0.0,0.22,1.0,1.0,1,11,None,new_launch,medium,1
CUST02089,5,1,2,8,Dormant,20,1.0,542.75,0.0,0.23,0.0,0.0,1,8,None,free_shipping,high,0
CUST02090,3,1,2,6,Dormant,80,1.0,483.82,0.5,0.33499999999999996,1.0,1.0,1,6,Silver,new_launch,high,1
CUST02091,5,1,3,9,Dormant,19,1.0,872.98,0.0,0.43,0.0,0.0,10,4,None,welcome_offer,low,0
CUST02092,1,1,3,5,Dormant,174,1.0,776.3,0.0,0.17,1.0,1.0,2,31,Gold,free_shipping,high,1
CUST02093,5,2,4,11,Loyal,11,2.0,1202.49,0.0,0.335,0.0,0.0,8,0,Gold,free_shipping,low,0
CUST02094,2,2,3,7,At-Risk,96,2.0,1171.49,0.0,0.07,0.0,0.0,1,33,Gold,bundle_discount,high,1
CUST02095,1,1,3,5,Dormant,163,1.0,812.55,0.0,0.255,1.0,1.0,0,29,Silver,new_launch,high,0
CUST02096,5,2,4,11,Loyal,5,2.0,1424.87,0.0,0.29333333333333333,0.0,0.0,9,0,None,free_shipping,low,1
CUST02097,3,1,1,5,Dormant,59,1.0,286.55,0.0,0.325,1.0,1.0,5,3,Silver,bundle_discount,medium,0
CUST02098,1,1,1,3,Dormant,223,0.0,0.0,0.0,0.18,0.0,0.0,8,32,Silver,free_shipping,high,1
CUST02099,2,1,3,6,Dormant,107,1.0,1106.31,0.0,0.36000000000000004,0.0,0.0,2,25,Silver,welcome_offer,high,1
CUST02100,4,1,2,7,Dormant,23,1.0,407.63,0.125,0.33875,2.0,1.0,13,17,None,new_launch,low,0
CUST02101,5,4,5,14,Champions,18,5.0,3983.49,0.0,0.4042857142857143,2.0,1.0,6,0,None,free_shipping,medium,1
CUST02102,5,2,3,10,Loyal,17,2.0,1151.43,0.0,0.39999999999999997,0.0,0.0,19,10,Platinum,new_launch,low,0
CUST02103,4,2,3,9,Dormant,44,2.0,1052.31,0.0,0.4,1.0,0.0,0,0,Platinum,new_launch,medium,1
CUST02104,5,1,2,8,Dormant,4,1.0,679.74,0.0,0.49,0.0,0.0,7,0,Silver,new_launch,low,0
CUST02105,5,3,5,13,Loyal,15,4.0,2058.2,0.25,0.1,2.0,1.0,1,0,None,welcome_offer,low,0
CUST02106,4,2,4,10,Loyal,46,2.0,1477.23,0.125,0.32,3.0,0.6666666666666666,7,14,Gold,new_launch,medium,0
CUST02107,2,2,4,8,At-Risk,90,2.0,1460.48,0.0,0.22000000000000003,0.0,0.0,8,30,None,new_launch,high,1
